textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),sentiment_numeric
f59bbec4a3,// ನಿಮ್ಮ ನೋವನ್ನು ನಾನು ಅನುಭವಿಸುತ್ತೇನೆ. ಹಿಂದಿನ ಹಿಡುವಳಿದಾರ 4 ಬೆಕ್ಕುಗಳನ್ನು ಹೊಂದಿದ್ದ 6 ತಿಂಗಳುಗಳ ಕಾಲ ನಾನು ಒಮ್ಮೆ ವಾಸಿಸುತ್ತಿದ್ದೆ. ಉರಿಯುತ್ತಿರುವ ಕಣ್ಣುಗಳು/ಬಿಗಿಯಾದ ಶ್ವಾಸಕೋಶಗಳು = ಗ್ರೆಗ್,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಕಾಂಬೋಡಿಯಾ,16718965.0,176520.0,95.0,1
259b075523,ಆಹ್ಹ್!!!! ನಿಜವಾಗ್ಲೂ ಏನಾದ್ರು ಗೊತ್ತಾ??? ನನ್ನ ಕಾಲ್ಬೆರಳು ಉಳುಕಿದೆ!! ಓಹ್!!,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಪೆರು,32971854.0,1280000.0,26.0,0
586e68c59d,ಮಾರ್ಲಿ ಮತ್ತು ನಾನು ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಎಂದಿಗೂ ಅಳುವುದಿಲ್ಲ ಆದರೆ ಈ ಚಲನಚಿತ್ರವು ನನಗೆ ಅಳಲು ಹುಚ್ಚು ಹಿಡಿದಿದೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಯುನೈಟೆಡ್ ಅರಬ್ ಎಮಿರೇಟ್ಸ್,9890402.0,83600.0,118.0,0
f13fd6b067,ನಾನು ಫೋಟೋಶಾಪ್‌ನಲ್ಲಿ ಲೋಗೋದಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದೇನೆ ಮತ್ತು ಅದು ವರ್ಕ್ ಔಟ್ ಆಗಲಿಲ್ಲ.. ಹೇ.. ಮತ್ತೆ ಪ್ರಯತ್ನಿಸಿ..,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಜಪಾನ್,126476461.0,364555.0,347.0,1
062ffc4f0d,ನನ್ನ ಸುಂದರವಾದ ಅಪಾರ್ಟ್ಮೆಂಟ್ ಅನ್ನು ತೊರೆಯಬೇಕಾದ ದುಃಖ,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಕಿರಿಬಾಟಿ,119449.0,810.0,147.0,1
32739ec46e,ಎಚ್ಚರ ~n~ ತಯಾರಿಸಲು ಸೋಮವಾರ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ನೌರು,10824.0,20.0,541.0,1
426cb788e5,ನಾನು ಹೋಗಿ ನನ್ನ ಸಹೋದರಿಯನ್ನು ಮೌಂಟ್ ಸಿನೈನಲ್ಲಿ ನೋಡುತ್ತೇನೆ .... ಅವಳು ಇನ್ನೂ 24 ಗಂಟೆಗಳ ಕಾಲ ಅಲ್ಲಿದ್ದಾಳೆ.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಮೊಜಾಂಬಿಕ್,31255435.0,786380.0,40.0,1
7811012154,"ಕೆಲಸ ಮಾಡಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ, ಮಸುಕು ಅನುಭವಿಸಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ",ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಕ್ಯಾಮರೂನ್,26545863.0,472710.0,56.0,0
80b171ef7a,ಬಮ್ಡ್ ಔಟ್ ಆಗಿದೆ...ಫ್ಲಿಕ್ಕರ್‌ನಲ್ಲಿ ನನ್ನ ಬಳಿ ಒಂದು ಪ್ರಶಂಸಾಪತ್ರವೂ ಇಲ್ಲ.,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ರುವಾಂಡಾ,12952218.0,24670.0,525.0,0
032fc2b3a2,"ನಾನು ಲೈಕಾ M8 ಅನ್ನು ಖರೀದಿಸಿದೆ, ಚಾರ್ಜರ್ DOA ತಲುಪಿದೆ. ಲೈಕಾಗೆ ಕರೆ ಮಾಡಿ, ವರ್ಗಾಯಿಸಲಾಯಿತು ಮತ್ತು VM ಅನ್ನು ಬಿಟ್ಟರು.  ಕನಿಷ್ಠ RF ಅನ್ನು ತಪ್ಪಾಗಿ ಜೋಡಿಸಲಾಗಿಲ್ಲ ...",ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಇರಾಕ್,40222493.0,434320.0,93.0,1
defc8b34af,"ಕಪ್ಪು ಒಳ್ಳೆಯದು... ಬಿಗಿಯಾಗಿರುತ್ತದೆ, ಅಥವಾ ನಾನು ತುಂಬಾ ಬಿಗಿಯಾಗಿ ಹೇಳಬೇಕೇ, ಅಷ್ಟು ಚೆನ್ನಾಗಿಲ್ಲ.",ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಗ್ಯಾಂಬಿಯಾ,2416668.0,10120.0,239.0,1
2dcd8766a8,ಹಳದಿಗಾಗಿ? http://blip.fm/~5z05g,ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಬೊಲಿವಿಯಾ,11673021.0,1083300.0,11.0,1
3195d34e5b,ಹಲ್ಲಿನ ಬಗ್ಗೆ ಒಳ್ಳೆಯ ಸುದ್ದಿ!,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಮಾಲ್ಟಾ,441543.0,320.0,1380.0,2
4683236241,ಇದು ಹೆಪ್ಪುಗಟ್ಟುವ ಚಳಿ! ಈ ರೀತಿಯ ಹವಾಮಾನದಲ್ಲಿ ನಾನು ಸರಿಯಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ. ಗರಿಷ್ಠ ಹಸಿವಿನಿಂದ,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಆಂಟಿಗುವಾ ಮತ್ತು ಬಾರ್ಬುಡಾ,97929.0,440.0,223.0,0
664d148574,ಚಾಟ್‌ಗೆ ಸೇರಲು ಪ್ರಯತ್ನಿಸಿದೆ ಆದರೆ ಸೈಟ್ ನನಗೆ ಸೈನ್ ಇನ್ ಮಾಡಲು ಅವಕಾಶ ನೀಡಲಿಲ್ಲ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಟೋಗೋ,8278724.0,54390.0,152.0,0
e0794d1a3e,"ಓಹ್, ಅದು ಹೇಗೆ ಕೆಲಸ ಮಾಡುತ್ತದೆ ಎಂದು ನಾನು ಯಾವಾಗಲೂ ಆಶ್ಚರ್ಯ ಪಡುತ್ತೇನೆ. ನಾನು ನನ್ನ ಕಿವಿಯ ಮೇಲ್ಭಾಗವನ್ನು ಮಾತ್ರ ಮಾಡಿದ್ದೇನೆ. ನಾನು ಬೇರೆ ಏನನ್ನೂ ಚುಚ್ಚಬಹುದೆಂದು ನಾನು ಭಾವಿಸುವುದಿಲ್ಲ",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಎರಿಟ್ರಿಯಾ,3546421.0,101000.0,35.0,1
ec946f285d,"ಬೀಟಿಂಗ್ ಎಂದು ದಣಿದಿದ್ದೇನೆ, ನಾನು ಮನೆಗೆ ಹೋಗಿ ಮಲಗಲು ಬಯಸುತ್ತೇನೆ ಆದರೆ ನನ್ನ ಡ್ಯಾಡಿ ಕೆಲಸದಿಂದ ಹೊರಬರುವವರೆಗೂ ನಾನು ತೊಳೆಯಲು ನನಗೆ ಸಾಧ್ಯವಿಲ್ಲ.",ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಚಾಡ್,16425864.0,1259200.0,13.0,0
93236f076c,ಧನ್ಯವಾದಗಳು! ನಾನು ಅದನ್ನು ನೋಡಬೇಕಾಗಬಹುದು... ಮ್... ****,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಯೆಮೆನ್,29825964.0,527970.0,56.0,2
322546026e,200 ಅನ್ನು ಮುರಿಯುವ ಬಗ್ಗೆ ಹೌದು!,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಮೊನಾಕೊ,39242.0,1.0,26337.0,2
7a7f7181c7,"ನಾನು ಹೇಳಲು ಬಯಸುತ್ತೇನೆ: ನೀವು, ಟೇಲರ್ ಸ್ವಿಫ್ಟ್ ಮತ್ತು ಹೇಲಿ ವಿಲಿಯಮ್ಸ್ ಇಬ್ಬರೂ ಉತ್ತಮ ಮತ್ತು ಸುಂದರವಾದ ಧ್ವನಿಯನ್ನು ಹೊಂದಿದ್ದೀರಿ!",ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಸೊಲೊಮನ್ ದ್ವೀಪಗಳು,686884.0,28000.0,25.0,2
4c5672e236,"ಸರಿ, ಸ್ಯಾಕ್ರಮೆಂಟೊ, ನೀವು ರಿವ್ಕಾ ಸಾಸ್ ಅನ್ನು ಮೆಚ್ಚುತ್ತೀರಿ ಮತ್ತು ಅವಳನ್ನು ಚೆನ್ನಾಗಿ ನೋಡಿಕೊಳ್ಳುತ್ತೀರಿ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ. ನಾನು ಇಲ್ಲಿ ಒಮಾಹಾದಲ್ಲಿ ಕುಳಿತು ಕೊಳ್ಳುತ್ತೇನೆ",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಗ್ಯಾಬೊನ್,2225734.0,257670.0,9.0,2
bb0316a749,ನಾನು. ನೀವು. ಎಣಿಸುವ ಕಾಗೆಗಳು! ಟೇಬಲ್ ಮೌಂಟೇನ್ ಕ್ಯಾಸಿನೊ ಈವೆಂಟ್ ಸೆಂಟರ್ (ಫ್ರೆಸ್ನೋ ಬಳಿ). ಜುಲೈ 19. ನಾವು ಇದ್ದೇವೋ ಇಲ್ಲವೋ ??,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಗಿನಿ-ಬಿಸ್ಸೌ,1968001.0,28120.0,70.0,1
425c9eb614,"ಓಹ್ ಕ್ಷಮಿಸಿ, ಅದು ಬೇರೆಯವರ ಚಿತ್ರ ನನ್ನ ಕೆಟ್ಟದು",ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಬಹಾಮಾಸ್,393244.0,10010.0,39.0,0
2d5051cc9,ಸರಿ....ಒಂದು ದಿನ ಶೀಘ್ರದಲ್ಲೇ ನೀವು ಒಂದನ್ನು ಪಡೆಯಬಹುದು ಎಂದು ಭಾವಿಸುತ್ತೇವೆ!,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಕೋಸ್ಟರಿಕಾ,5094118.0,51060.0,100.0,2
17029c297a,ಉಫ್. ನನ್ನ ಪಾದಗಳು ಬೀಳುತ್ತವೆ ಎಂದು ಅನಿಸುತ್ತದೆ.,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಅರ್ಮೇನಿಯಾ,2963243.0,28470.0,104.0,0
e818eb3851,ಅಂಗಡಿ ನಂತರ ಕೆಲಸದ ಸಮಯ ನೋಡಿ yas laterz x,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ದಕ್ಷಿಣ ಕೊರಿಯಾ,51269185.0,97230.0,527.0,1
b8fbbf1936,ಈ ತಿಂಗಳ ಸಂಚಿಕೆಯಲ್ಲಿ ಎಡ್ಜ್ ನನ್ನನ್ನು ಕೊಡುಗೆದಾರರ ಪಟ್ಟಿಯಿಂದ ಹೊರಗಿಟ್ಟಿದೆ.  x FFS. <- ವೆರ್ಡ್,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಸೈಪ್ರಸ್,1207359.0,9240.0,131.0,1
a7b4ba7093,ನಾಲ್ಕನೆಯದು ನಿಮ್ಮೊಂದಿಗೆ ಇರಲಿ! ಸ್ಟಾರ್ ವಾರ್ಸ್ ದಿನದ ಶುಭಾಶಯಗಳು,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಬ್ರೆಜಿಲ್,212559417.0,8358140.0,25.0,2
0fe049b7ea,ಅಲ್ಲಿರುವ ಯಾರಾದರೂ ಶೀಘ್ರದಲ್ಲೇ ನನ್ನ 5000ನೇ ಟ್ವೀಟ್‌ನ ಅದೃಷ್ಟಶಾಲಿ ಸ್ವೀಕರಿಸುವರು. ಓ ನಿರೀಕ್ಷಿಸಿ. ****. ಇದು ಹೀಗಿತ್ತು!,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಕೊಲಂಬಿಯಾ,50882891.0,1109500.0,46.0,1
d2c66b666d,3 ದಿನಗಳ ವಾರಾಂತ್ಯಕ್ಕೆ ಸುಮಾರು 3 ಗಂಟೆಗಳು ಉಳಿದಿವೆ ಮತ್ತು ನನಗೆ ಮಾಡಲು ತುಂಬಾ ಕೆಲಸವಿದೆ.,ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಸುರಿನಾಮ್,586632.0,156000.0,4.0,1
ba7df25a0e,ಕ್ರಿಸ್ಟಿನಾ ಗ್ರೇಸ್ ಟಿಂಬರ್ಲೇಕ್ ಅವರು ಉಂಗುರವನ್ನು ಹೊಂದಿದ್ದಾರೆ!,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಸೀಶೆಲ್ಸ್,98347.0,460.0,214.0,1
ba1a8153da,"ನಾನು ಆಟ, ನೀವು HI ತೊರೆಯುವುದು ತುಂಬಾ ಕೆಟ್ಟದು!",ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಪೋಲೆಂಡ್,37846611.0,306000.0,124.0,0
2f1cd44ea2,ನಾನು ನಿಮಗೆ ಹೇಳಲು ಬಯಸಲಿಲ್ಲ ಆದರೆ ಅದು ನಿಮ್ಮ ದೇಹದ ವಾಸನೆ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಅಲ್ಬೇನಿಯಾ,2877797.0,27400.0,105.0,0
b7df44c04f,meebo.com ಒಂದು ಉಚಿತ ವಿಷಯ ಮತ್ತು ಇದು ನಾನು ಬಳಸುವ ಕಂಪ್ ಮೇಲೆ ಪರಿಣಾಮ ಬೀರುವುದಿಲ್ಲ.,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಈಜಿಪ್ಟ್,102334404.0,995450.0,103.0,2
36bc98037c,"ಹೌದು, ಎಷ್ಟು ಬೇಗ! ಮತ್ತು ನಾನು ಶನಿಯಲ್ಲಿ ಖರೀದಿಸಿದ 5mm addi`s ಅನ್ನು ಬಳಸುತ್ತಿದ್ದೇನೆ ಮತ್ತು ಅದು ಇನ್ನಷ್ಟು ಸುಗಮಗೊಳಿಸುತ್ತದೆ",ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಜೆಕಿಯಾ (ಜೆಕ್ ಗಣರಾಜ್ಯ),10708981.0,77240.0,139.0,2
0ec5989a18,ನಿಮ್ಮ ಅಮ್ಮನಿಗೆ ನ್ಯಾಪ್ಪಿ ತಾಯಿಯ ದಿನ.,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ನಮೀಬಿಯಾ,2540905.0,823000.0,3.0,2
cf553ccd5,"ಫಾಕ್ಸ್ ಗೋಥಿ ಮರಿಯನ್ನು ನನ್ನತ್ತ ನೋಡುತ್ತಿದೆ, ಕ್ಷಮಿಸಿ ನಾನು ಕ್ಯಾಮ್‌ಡೆನ್‌ಗೆ ಹೋಗುತ್ತಿಲ್ಲ ಮತ್ತು ನಾನು ಪಾಪ್-ಪಂಕ್ ಮತ್ತು ಜಿಮ್ಮಿ ಈಟ್ ವರ್ಲ್ಡ್ ಅನ್ನು ಇಷ್ಟಪಡುತ್ತೇನೆ",ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಕೆನಡಾ,37742154.0,9093510.0,4.0,1
4987bf323b,ನಾನು ಅದನ್ನು ಸರಿಪಡಿಸಲು ಪ್ರಯತ್ನಿಸುತ್ತಿದ್ದೇನೆ.. ಅದು ಅದನ್ನು ಮಾಡುವುದಿಲ್ಲ ಮತ್ತು ಅದರ 'ಅಹಿ ಡಿಯೋಸ್ ಮಿಯೋ' ಆದರೆ ನೀವು ಚೆನ್ನಾಗಿ ಮಾಡಿದ್ದೀರಿ lol,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್ ಆಫ್ ಅಮೇರಿಕಾ,331002651.0,9147420.0,36.0,2
e64a4d5361,"_r ನನ್ನಲ್ಲಿ ಒಬ್ಬರು ಸಂಭಾವ್ಯ ವಿಜೇತರು ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ, ಕೋಡ್ ಮಾಡುವುದು ತುಂಬಾ ಸುಲಭ, ಆದರೆ ನಾನು ಇದೀಗ ಅದರ ಮೇಲೆ ಕುಳಿತುಕೊಳ್ಳಬಹುದು",ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಗ್ವಾಟೆಮಾಲಾ,17915568.0,107160.0,167.0,1
e8641ec31d,ಹಂತ 2 ಯಶಸ್ವಿಯಾಗಿದೆ. ಸ್ವಯಂ ಅನ್ವೇಷಣೆ ಅತ್ಯಗತ್ಯ. ಹಂತ 3 ಕೇವಲ ನಿಮಿಷಗಳ ದೂರದಲ್ಲಿದೆ. ಕೂಲ್ ಮತ್ತು ಕ್ಲಾಸಿ ಬೇಬಿ! ಕೂಗು 2 'ಡಿ' ಹೌದು ಮೇನ್!,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಬುರುಂಡಿ,11890784.0,25680.0,463.0,2
18bcba79be,"ನನ್ನ ವಿಷಯದ ಬಗ್ಗೆ ನಾನು ಇನ್ನೂ ಉತ್ತರವನ್ನು ಹೊಂದಿಲ್ಲ, ಅದು ನಿಮಗೆ ಉತ್ತರಿಸಲು ಸಾಧ್ಯವಾಗುತ್ತಿಲ್ಲ ಆದರೆ ಯಾನೋ ;)",ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ನೇಪಾಳ,29136808.0,143350.0,203.0,1
00d5195223,ಸೆಳೆತ . . .,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಬೆಲೀಜ್,397628.0,22810.0,17.0,0
5865232bd7,"ಸರಿ, ನನ್ನ ಪ್ರಶ್ನೆ ನಿಮ್ಮ ಬ್ಲಾಗ್ ಪೋಸ್ಟ್‌ನಲ್ಲಿದೆ",ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಪೋರ್ಚುಗಲ್,10196709.0,91590.0,111.0,1
1e1cb8d9a4,ನಾನು ಈಗ ನನ್ನ ಸ್ಪೋಕ್ ಬಗ್ಗೆ ಕನಸು ಕಾಣುತ್ತೇನೆ ಶುಭರಾತ್ರಿ,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಟಾಂಗಾ,105695.0,720.0,147.0,1
ab6d4ad2fa,"ನಾನು ತುಂಬಾ ಕೆಟ್ಟದಾಗಿ ಭಾವಿಸುವುದಿಲ್ಲ, ಆದರೆ ನಾನು ಅದನ್ನು ಏನು ಹೇಳಬೇಕೆಂದು ಖಚಿತವಾಗಿಲ್ಲ. ಶೀತ ಮತ್ತು ಜ್ವರದ ಔಷಧಿಗಳಾಗಿರಬಹುದು; ಚಿಕ್ಕನಿದ್ರೆ; ಮದ್ಯ; ಅಥವಾ ಉತ್ತಮಗೊಳ್ಳುತ್ತಿದೆ...",ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಘಾನಾ,31072940.0,227540.0,137.0,1
daa651cfd4,"ಇಂದು LT ತರಬೇತಿಯ ಮೇಲೆ, ಅದು ಎಷ್ಟು ಕಷ್ಟಕರವಾಗಿತ್ತು ಎಂದು ಎತ್ತರಿಸಲು ಕಷ್ಟ. ಆದರೆ ಈಗ ನನಗೆ ಒಳ್ಳೆಯದಾಗಿದೆ. ಭಾನುವಾರದ ಓಟದ ದಿನ ಮತ್ತೆ... ಈಗ ಮಳೆಯಾಗುತ್ತಿದೆ ಆದ್ದರಿಂದ ಕೆಸರು ಕಳೆದುಹೋಗಿದೆ",ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಜಿಂಬಾಬ್ವೆ,14862924.0,386850.0,38.0,2
b04dcbb3be,ದಯವಿಟ್ಟು ನನಗೂ ಬಿಬಿ ನೋಡುವಂತೆ ಮಾಡಬೇಡಿ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಅರ್ಜೆಂಟೀನಾ,45195774.0,2736690.0,17.0,1
5fb992345d,ಹೌದು ಹೌದು ಹೌದು ತುಂಬಾ ವಿನೋದ ನಾನು ಕಾಯಲು ಸಾಧ್ಯವಿಲ್ಲ. ನನ್ನ ಮುಂದೆ ತುಂಬಾ ಶಾನ್ ಜೊತೆ ಮೇಕಪ್ ಮಾಡಲು ಇಷ್ಟಪಡುವುದಿಲ್ಲ ಥೂ ಕಾಸ್ ಇಲ್ ಗಟ್ ಅಸ್ಕರ್ಡ್ ಹಹಾ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಮಾರಿಷಸ್,1271768.0,2030.0,626.0,2
02ea3e88bb,ಅದು ಸಂಭವಿಸಿದಾಗ ನಾನು ದ್ವೇಷಿಸುತ್ತೇನೆ. ನೀವು ಅದನ್ನು ಶೀಘ್ರದಲ್ಲೇ ಲೆಕ್ಕಾಚಾರ ಮಾಡುತ್ತೀರಿ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ!,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಕೋಸ್ಟರಿಕಾ,5094118.0,51060.0,100.0,1
11a05040a9,ನೀನು ಚೆನ್ನಾಗಿದ್ದೀಯಾ ಬೇಬಿ?,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಲಿಚ್ಟೆನ್‌ಸ್ಟೈನ್,38128.0,160.0,238.0,1
c9e5ca399a,"ಹಲೋ, ಟೇಲರ್ ಐ ಮಿಸ್ ಯು. 2 ತಿಂಗಳಾಯಿತು </3",ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಉತ್ತರ ಕೊರಿಯಾ,25778816.0,120410.0,214.0,0
ac00adda49,"_ದಿ_ಮೂನ್ ಹಿಯಾ ಹನ್! ಇದು ನನ್ನ ದಿನವಲ್ಲ. ದಂತವೈದ್ಯರ ನೇಮಕಾತಿ (ಓಹ್!), ನೋಟ್‌ಬುಕ್ ಒಂದು ****. ಅನಾರೋಗ್ಯ ಅನಿಸುತ್ತಿದೆ ನೀವು ಹೇಗಿದ್ದೀರಿ?",ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಎರಿಟ್ರಿಯಾ,3546421.0,101000.0,35.0,0
4bb00e884a,"ಈ ಸುಂದರ ದಿನದಂದು ನಾನು ಖಿನ್ನತೆಗೆ ಒಳಗಾಗಿದ್ದೇನೆ, ಪ್ರತಿಯೊಬ್ಬರೂ ಏನನ್ನಾದರೂ ಮಾಡುತ್ತಿದ್ದಾರೆ ಅಥವಾ ಸಾಧ್ಯವಿಲ್ಲ.",ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಕೊಲಂಬಿಯಾ,50882891.0,1109500.0,46.0,0
c4f4b37c8b,"ತುಂಬಾ ಕೆಟ್ಟ ತಲೆನೋವು ಅದು ನಿಮಿಷಕ್ಕೆ ಉಲ್ಬಣಗೊಳ್ಳುತ್ತಿದೆ, ಉತ್ತಮವಾಗಿಲ್ಲ.",ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಪಪುವಾ ನ್ಯೂ ಗಿನಿಯಾ,8947024.0,452860.0,20.0,0
1 ಶುಲ್ಕ 7a1358,ಮನೆಗೆ ಹೊರಟೆ... ಪಶುವೈದ್ಯರ ಬಳಿ ಚಾರ್ಲಿ ಇದ್ದಾರೆ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಸೀಶೆಲ್ಸ್,98347.0,460.0,214.0,1
799f65f193,ಹೌದು ಅದು ಮಾಡುತ್ತದೆ. ದಯವಿಟ್ಟು ಹೋಗಬೇಡಿ. ನೀವು ಸತ್ತರೆ ನಾನು ಅಳುತ್ತೇನೆ.. ಇದು ಸಾಮಾನ್ಯವಾಗಿ ಸಣ್ಣ ಪ್ರಾಣಿಗಳಿಗೆ ಹಾನಿಯಾಗುತ್ತದೆ,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಘಾನಾ,31072940.0,227540.0,137.0,0
543a06c64b,OMG ನೋಯುತ್ತಿರುವ ಭುಜ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ನಿಕರಾಗುವಾ,6624554.0,120340.0,55.0,0
4d3c23d2e9,ಸರಿ ermm ನಾನು ನಿಮ್ಮನ್ನು ಜಿಮ್‌ನಲ್ಲಿ ನಾಲ್ಕೂವರೆ ಗಂಟೆಗೆ ಭೇಟಿಯಾಗುತ್ತೇನೆ,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಜಿಂಬಾಬ್ವೆ,14862924.0,386850.0,38.0,1
b4b9d74b06,"ಓಹ್, ಬಿಸಿಲಿನ ವಾರಾಂತ್ಯಕ್ಕಾಗಿ ಎದುರು ನೋಡುತ್ತಿದ್ದೇನೆ ನಾನು ಭಯಪಡುತ್ತೇನೆ !!!",ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ನಮೀಬಿಯಾ,2540905.0,823000.0,3.0,0
1b6380b1b3,ವಾರಕ್ಕೆ ತಯಾರಾಗುತ್ತಿದೆ ಕೆಲಸದಲ್ಲಿ ಸಿಲುಕಿಕೊಳ್ಳುವುದು ಇಂದು ತುಂಬಾ ಸಂತೋಷವಾಗಿದೆ!,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಜಪಾನ್,126476461.0,364555.0,347.0,2
9599ಅಕಾಕಾ6,"ನಾನು ಅವಳ ಎರಡೂ ಸಿಡಿಗಳನ್ನು ಹೊಂದಿದ್ದೇನೆ ಮತ್ತು ಅವೆರಡನ್ನೂ ಹೃದಯದಿಂದ ತಿಳಿದಿದ್ದೇನೆ. ನಿಜವಾಗಿಯೂ, ತಾಲ್, ನೀವು ಹಳ್ಳಿಗಾಡಿನ ಸಂಗೀತಕ್ಕೆ ನನ್ನನ್ನು ಪರಿಚಯಿಸಬಹುದು ಎಂದು ನೀವು ಭಾವಿಸುತ್ತೀರಾ?!",ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಜಿಬೌಟಿ,988000.0,23180.0,43.0,1
6c2ac7dbcb,"ನಿಮ್ಮ ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ಅಭಿನಂದನೆಗಳು ನಾನು ಅಲ್ಲಿ ಇರಲಿಲ್ಲ, lol",ಧನಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಉಜ್ಬೇಕಿಸ್ತಾನ್,33469203.0,425400.0,79.0,2
